url,h1,content_type,content,alt_text
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,you can read here on how to install payment options and set up your checkout.,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,step 5: set up channels and target your costumers,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,in this section you will learn how to set up channels for instagram messenger in order to communicate via payever message and instagram messenger to your customers. this will include:,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,- set up a new channel,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,- set up a message bubble in your online-shop,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,- choose the message box style,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,- chat with your customers directly,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,- send your customers products with payment links,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,"you first need to open the message app. to do this, click on message in the business apps tile.",
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,set up a new channel,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,"setting up a channel is the first step you will need to take in order to make customers aware of your messaging tool. after setting up a new channel you can generate a code that will implement a notification bubble/box into your webshop. this is how it works: there are 3 different channels, a live channel, a public channel and a visitor channel.",
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,with the private and public channel you can directly communicate with your employees or staff members that also use your payever account. when you set up a private channel you will be the only one who can send messages to the chat. there will be no one who can reply. when you create a public channel you will be able to directly communicate with one of your chosen members.,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,"the integration channel is the main and most important channel. when setting up an integration channel, you make sure that the chat channel is connected to a specific webshop. customers who are visiting your webshop will be able to access a message bubble/box and redirected to instagram messenger and shown the chat that you previously set up.",
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,this is how you do it:,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,click on the + symbol in the channel tab on the bottom and select channel.,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,then give your new channel a name. you can optionally add a photo or logo of your webshop.,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,then choose integration channel and click on create.,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,set up a message bubble in your online-shop,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,"this function allows you to place an interactive contact bubble in your online-shop that customers can click on. they will be then redirected to the communication channel that you chose and where they can send you questions. these communication channels can for example be instagram messenger, facebook messenger or whatsapp. this tool is especially in handy when customers have questions around product details and do not want to send an e-mail inquiry.",
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,"in order to install the tool, you will need to first choose the style of bubble and afterwards generate the code for a chosen channel/number and implement this code into your shopsystem backend.",
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,1. choose the style of bubble you want to place on your webshop,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,"this is the box style bubble that your customers will see on their website. in order to implement this message bubble, you will need to click on the + symbol in the bottom right and click on apps.",
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,you cannot see the apps? -make sure that your apps are activated and connected. to do this click to the message symbol on the top right and choose connect apps. then switch on your channels.,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,now click on instagram messenger and choose the design you want to have displayed on your webshop.,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,2. generate a code,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,"in order to show this message bubble on your webshop you will need to generate a code that needs to be implemented in your shopsystem backend. please be aware that depending on your specific shopsystem, there will be different actions to perform. basic programming skills are needed for this procedure.",
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,click the message symbol on the top right navigation bar. then choose setup communication and select bubble.,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,for the text bubble you can select between payever branding and customized branding. with customized branding you can edit text and layout additional to background color and text color.,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,when you scroll down to the embed tab you will find the channel field and the code that needs to be implemented in your shopsystem backend. in the field channel you can choose the chat channel that the button on your website will ultimately be connected to.,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,"once you have selected your channel, copy the code and click on done. you will need to implement the code into your shopsystem. this will require some basic programming skills.",
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,"after you have successfully implemented the code, you will be able to see the quick access message bubble on your webpage.",
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,"the customer can now click on the bubble and the bubble styles you chose earlier will be displayed. from payever message and the subsequent channel, you can write any text message and it will be displayed here.",
